dialogue_id,utterance_id,speaker,overall_turn,overall_position,sales_turn,sales_position,elapsed_seconds,time_position,word_count,char_count,text,continuing_dialogue,providing_information,goal_acceptance
5,5_11,user,10,0.12987012987012986,,,111.0,0.07115384615384615,1,22,今、私はまだワイヤレスイヤホンを持っていません。,,,
5,5_12,sales,11,0.14285714285714285,7,0.15217391304347827,128.0,0.08205128205128205,1,24,ということは、初めてのワイヤレスイヤホン選びですね,neutral,neutral,neutral
5,5_13,sales,12,0.15584415584415584,8,0.17391304347826086,143.0,0.09166666666666666,1,17,機能も酒類も多くて大変かと思います,neutral,neutral,neutral
5,5_14,sales,13,0.16883116883116883,9,0.1956521739130435,150.0,0.09615384615384616,1,13,ぜひお手伝いさせてください！,neutral,neutral,neutral
5,5_15,user,14,0.18181818181818182,,,155.0,0.09935897435897435,1,37,はい、そうなんです。主人は使っているので、その様子を見て、私も欲しいと思っています。,,,
5,5_16,sales,15,0.19480519480519481,10,0.21739130434782608,165.0,0.10576923076923077,1,16,それぞれの違いを簡単にまとめます。,positive,positive,positive
5,5_17,user,16,0.2077922077922078,,,173.0,0.11089743589743589,1,11,はい、宜しくお願いします。,,,
5,5_18,sales,17,0.22077922077922077,11,0.2391304347826087,219.0,0.14038461538461539,2,51,Air-Buds Liteはシンプルな音楽視聴に向いています。ドライバは充分大きく素晴らしい音響を楽しめます。,neutral,neutral,neutral
5,5_19,sales,18,0.23376623376623376,12,0.2608695652173913,246.0,0.1576923076923077,1,49,ただし、ノイズキャンセリング機能や防水防塵機能はありません。その分シリーズ最小最軽量で装着感が軽いです。,negative,negative,negative
5,5_20,user,19,0.24675324675324675,,,254.0,0.16282051282051282,1,5,なるほどー,,,
5,5_21,sales,20,0.2597402597402597,13,0.2826086956521739,305.0,0.1955128205128205,1,63,Air-Budsは、lightにノイズキャンセリング機能と防水防塵機能がつきます。映画鑑賞や音楽に没頭して楽しみたい方へおすすめです。,positive,positive,positive
5,5_22,sales,21,0.2727272727272727,14,0.30434782608695654,331.0,0.21217948717948718,1,31,ドライバもlightより大きいため重低音の表現が豊かになります。,positive,positive,positive
5,5_23,user,22,0.2857142857142857,,,369.0,0.23653846153846153,1,30,ノイズキャンセリング機能と防水防塵機能があるのは魅力的ですね。,,,
5,5_24,sales,23,0.2987012987012987,15,0.32608695652173914,392.0,0.2512820512820513,2,75,Air-Buds Proは会話機能を重視した仕事向けプロ仕様です。Air-Budsの機能に加えて音声自動検出による外部音取り込みや音量の自動調整をしてくれます。,neutral,neutral,neutral
5,5_25,user,24,0.3116883116883117,,,406.0,0.2602564102564103,1,5,なるほどー,,,
5,5_26,sales,25,0.3246753246753247,16,0.34782608695652173,417.0,0.2673076923076923,1,34,ただし、多少重くなるため長時間の装着はやや聴き疲れがあるかもしれません。,negative,negative,negative
5,5_27,user,26,0.33766233766233766,,,439.0,0.2814102564102564,2,12,そうなんですねー 迷います。,,,
5,5_28,sales,27,0.35064935064935066,17,0.3695652173913043,443.0,0.28397435897435896,1,32,旦那様がお使いのワイヤレスイヤホンにはどんな機能がついていますか？,neutral,neutral,neutral
5,5_29,user,28,0.36363636363636365,,,472.0,0.30256410256410254,1,18,詳しく聞いた事がないので分かりません。,,,
5,5_30,sales,29,0.37662337662337664,18,0.391304347826087,486.0,0.31153846153846154,1,6,大丈夫ですよ,neutral,neutral,neutral
5,5_31,user,30,0.38961038961038963,,,501.0,0.3211538461538462,1,32,あ、でもノイズキャンセリング機能は付いていて便利だと言っていました。,,,
5,5_32,sales,31,0.4025974025974026,19,0.41304347826086957,506.0,0.3243589743589744,1,49,では、もしお客様がワイヤレスイヤホンを買ったらどのようなシチュエーションで使うことが多いと思いますか？,positive,positive,positive
5,5_33,sales,32,0.4155844155844156,20,0.43478260869565216,511.0,0.32756410256410257,1,7,そうなんですね！,neutral,neutral,neutral
5,5_34,sales,33,0.42857142857142855,21,0.45652173913043476,533.0,0.3416666666666667,1,39,ノイズキャンセリング機能があると環境音に関係なく没入感のある音響体験ができます！,positive,neutral,positive
5,5_35,user,34,0.44155844155844154,,,539.0,0.3455128205128205,1,34,多分、音楽を聴いたり、映画を見たりする時に使うことが殆どになると思います。,,,
5,5_36,user,35,0.45454545454545453,,,549.0,0.35192307692307695,1,8,そうみたいですね。,,,
5,5_37,sales,36,0.4675324675324675,22,0.4782608695652174,555.0,0.3557692307692308,1,8,素敵な趣味ですね,neutral,neutral,neutral
5,5_38,user,37,0.4805194805194805,,,564.0,0.36153846153846153,2,16,じゃーAir-Buds でいいかなー,,,
5,5_39,sales,38,0.4935064935064935,23,0.5,617.0,0.3955128205128205,1,13,ご検討ありがとうございます,neutral,neutral,neutral
5,5_40,sales,39,0.5064935064935064,24,0.5217391304347826,628.0,0.4025641025641026,1,21,Air-Budsの機能で不安な点はありますか？,neutral,neutral,neutral
5,5_41,user,40,0.5194805194805194,,,652.0,0.41794871794871796,1,22,使った事がないので不安な点等も思いつきません。,,,
5,5_42,sales,41,0.5324675324675324,25,0.5434782608695652,670.0,0.42948717948717946,1,16,確かに、想像するのは難しいですよね,neutral,neutral,neutral
5,5_43,user,42,0.5454545454545454,,,706.0,0.45256410256410257,2,30,Air-Buds Proにアップグレードするべき理由はありますか？,,,
5,5_44,sales,43,0.5584415584415584,26,0.5652173913043478,707.0,0.4532051282051282,1,47,Air-Budsシリーズは独立したイヤホンを耳に押し込む「カナル型」のため、落下リスクは常にございます。,negative,negative,negative
5,5_45,sales,44,0.5714285714285714,27,0.5869565217391305,714.0,0.4576923076923077,1,13,ご質問ありがとうございます！,neutral,neutral,neutral
5,5_46,sales,45,0.5844155844155844,28,0.6086956521739131,748.0,0.4794871794871795,2,43,通話機能を重視するようであればAir-Buds Proにアップグレードする意味は大きいです。,neutral,neutral,neutral
5,5_47,sales,46,0.5974025974025974,29,0.6304347826086957,781.0,0.5006410256410256,1,36,オンライン会議や職場での通話にも対応できるため、仕事の相棒になってくれます。,neutral,neutral,neutral
5,5_48,user,47,0.6103896103896104,,,787.0,0.5044871794871795,2,27,Air-Buds Proだと落下のリスクは無いのでしょうか？,,,
5,5_49,sales,48,0.6233766233766234,30,0.6521739130434783,805.0,0.5160256410256411,2,29,残念ながら、Air-Buds Proでも落下のリスクはございます。,negative,negative,negative
5,5_50,sales,49,0.6363636363636364,31,0.6739130434782609,828.0,0.5307692307692308,1,23,一年間は保証がつきますので修理・交換が可能です。,positive,neutral,positive
5,5_51,user,50,0.6493506493506493,,,851.0,0.5455128205128205,2,24,保証が付くのはAir-Buds Proだけなのですか？,,,
5,5_52,sales,51,0.6623376623376623,32,0.6956521739130435,868.0,0.5564102564102564,1,27,保証期間はAir-Budsシリーズすべてに対応しています！,positive,neutral,positive
5,5_53,user,52,0.6753246753246753,,,921.0,0.5903846153846154,1,48,だとしたら、Air-Budsでも大丈夫そうですね。今は仕事をしていないので、仕事で使う機会はありませんし。,,,
5,5_54,sales,53,0.6883116883116883,33,0.717391304347826,946.0,0.6064102564102564,1,32,そうですね、Air-Budsでも充分素晴らしい音響体験をお約束します。,positive,positive,positive
5,5_55,sales,54,0.7012987012987013,34,0.7391304347826086,998.0,0.6397435897435897,1,43,通信距離が10mまで可能なので、家の中で家事をしながらの視聴もストレスフリーになりますよ！,positive,neutral,positive
5,5_56,user,55,0.7142857142857143,,,999.0,0.6403846153846153,1,7,そうなんですね。,,,
5,5_57,sales,56,0.7272727272727273,35,0.7608695652173914,1051.0,0.6737179487179488,1,20,何かほかにお手伝いできることはありますか？,neutral,neutral,neutral
5,5_58,user,57,0.7402597402597403,,,1064.0,0.6820512820512821,1,47,え？そうなんですかー。それは便利そうですねー。家事や趣味を楽しんでいる最中に視聴が出来たら嬉しいです。,,,
5,5_59,sales,58,0.7532467532467533,36,0.782608695652174,1091.0,0.6993589743589743,1,23,ワイヤレスイヤホンの醍醐味のひとつだと思います！,positive,neutral,positive
5,5_60,user,59,0.7662337662337663,,,1146.0,0.7346153846153847,1,87,ただノイズキャンセリング機能が付いていると、周りの声が聞こえなくなって、主人などの声が聞こえなくて不便な点も心配なのですが、その機能をオンオフ設定して選ぶことはかのうなのでしょうか？,,,
5,5_61,sales,60,0.7792207792207793,37,0.8043478260869565,1174.0,0.7525641025641026,1,13,ご質問ありがとうございます,neutral,neutral,neutral
5,5_62,sales,61,0.7922077922077922,38,0.8260869565217391,1184.0,0.7589743589743589,1,26,ノイズキャンセリング機能のオンオフ切り替えは可能です。,positive,neutral,positive
5,5_63,sales,62,0.8051948051948052,39,0.8478260869565217,1202.0,0.7705128205128206,1,35,環境音が聴こえたほうがいいジョギング中などはオフにするのがおすすめです。,positive,neutral,positive
5,5_64,user,63,0.8181818181818182,,,1214.0,0.7782051282051282,1,25,わぁ、それは良いですね。切り替えが出来るのは嬉しいです。,,,
5,5_65,user,64,0.8311688311688312,,,1228.0,0.7871794871794872,1,5,なるほどー,,,
5,5_66,sales,65,0.8441558441558441,40,0.8695652173913043,1251.0,0.801923076923077,1,56,"Air-Budsは22,000円と決してお安くはないですが、その分充実した機能と使い勝手の良さが両立しているモデルです。",neutral,neutral,neutral
5,5_67,user,66,0.8571428571428571,,,1341.0,0.8596153846153847,2,51,そうみたいですね。Air-Buds Liteよりも必要な機能が付いているので、高くなってしまうのも納得できます。,,,
5,5_68,sales,67,0.8701298701298701,41,0.8913043478260869,1363.0,0.8737179487179487,1,16,そう言っていただけてよかったです！,neutral,neutral,neutral
5,5_69,sales,68,0.8831168831168831,42,0.9130434782608695,1392.0,0.8923076923076924,1,13,商品の詳細をお送りしますか？,neutral,neutral,neutral
5,5_70,user,69,0.8961038961038961,,,1406.0,0.9012820512820513,1,35,このイヤホンを使い始める際に初期設定など難しい手続きはあるのでしょうか？,,,
5,5_71,sales,70,0.9090909090909091,43,0.9347826086956522,1436.0,0.9205128205128205,1,13,初期設定は接続だけ必要です。,positive,neutral,positive
5,5_72,user,71,0.922077922077922,,,1476.0,0.9461538461538461,1,9,それは良かったです。,,,
5,5_73,sales,72,0.935064935064935,44,0.9565217391304348,1477.0,0.9467948717948718,1,51,お使いのスマートフォンや音楽再生機器とBluetooth接続の設定をすると、次回から自動的に接続されます。,positive,neutral,positive
5,5_74,user,73,0.948051948051948,,,1490.0,0.9551282051282052,1,13,商品の詳細、送って頂けますか？,,,
5,5_75,sales,74,0.961038961038961,45,0.9782608695652174,1501.0,0.9621794871794872,1,8,かしこまりました！,neutral,neutral,neutral
5,5_77,user,75,0.974025974025974,,,1513.0,0.9698717948717949,1,24,そんなに簡単に使い始める事が出来るのは嬉しいです。,,,
5,5_78,user,76,0.987012987012987,,,1544.0,0.9897435897435898,1,24,早速、詳細リンクを送って頂き、ありがとうございました。,,,
5,5_79,sales,77,1.0,46,1.0,1560.0,1.0,1,8,どういたしまして！,neutral,neutral,neutral
6,6_1,sales,0,0.0,0,0.0,0.0,0.0,1,22,こんにちは！本日はどのような商品をお探しですか？,positive,positive,positive
6,6_2,user,1,0.0625,,,22.0,0.036544850498338874,1,24,防水機能がついている商品を探しています。ありますか？,,,
6,6_3,sales,2,0.125,1,0.09090909090909091,37.0,0.061461794019933555,1,7,はい！ございます！,positive,positive,positive
6,6_6,sales,3,0.1875,2,0.18181818181818182,75.0,0.12458471760797342,1,25,上記2点が防水機能が搭載されているモデルになります！,positive,positive,positive
6,6_7,user,4,0.25,,,104.0,0.17275747508305647,1,25,ありがとうございます。充電方法も教えていただけますか？,,,
6,6_8,sales,5,0.3125,3,0.2727272727272727,160.0,0.26578073089701,1,41,はい！充電はUSB-C対応充電ポートを備え付けのプラグでコンセントに差し込んで行います。,positive,positive,positive
6,6_9,sales,6,0.375,4,0.36363636363636365,188.0,0.3122923588039867,3,42,AeroSound Air-Buds Proについてはワイヤレス充電対応（Qi対応）しています。,positive,positive,positive
6,6_10,user,7,0.4375,,,223.0,0.3704318936877076,1,47,わかりました。1回の充電でどれくらいの時間使用できるのでしょうか？長い時間使える商品を探しています。,,,
6,6_11,sales,8,0.5,5,0.45454545454545453,257.0,0.4269102990033223,1,21,ご質問ありがとうございます！回答を生成中です。,positive,neutral,neutral
6,6_12,sales,9,0.5625,6,0.5454545454545454,298.0,0.4950166112956811,3,35,最もながい時間使用可能なのはAeroSound Air-Buds Proです。,positive,positive,positive
